crop_id,motion_state,direction_class,direction_deg,annotator,timestamp_iso
train_84_124_0,slight,12,45.0,team,2026-06-22T18:21:04.786511+00:00
train_236_6420_0,slight,10,0.0,team,2026-06-22T18:21:08.428011+00:00
valid_6_3164_18,stationary,35,292.5,team,2026-06-22T18:21:16.240057+00:00
test_263_9060_1,unsure,-2,,team,2026-06-22T18:21:20.511721+00:00
test_276_6300_2,stationary,20,0.0,team,2026-06-22T18:21:26.727455+00:00
train_114_7259_1,stationary,14,90.0,team,2026-06-22T18:21:30.376980+00:00
valid_221_1964_5,slight,-2,,team,2026-06-22T18:21:35.435212+00:00
train_247_2340_2,slight,10,0.0,team,2026-06-22T18:21:43.889362+00:00
train_74_2463_3,unsure,-2,,team,2026-06-22T18:21:46.440985+00:00
train_191_900_2,stationary,24,90.0,team,2026-06-22T18:21:51.178557+00:00
train_120_3960_0,slight,17,157.5,team,2026-06-22T18:21:59.327151+00:00
valid_56_4237_4,slight,15,112.5,team,2026-06-22T18:22:07.398951+00:00
test_283_2622_1,slight,17,157.5,team,2026-06-22T18:22:11.077594+00:00
train_213_7325_0,stationary,27,157.5,team,2026-06-22T18:22:16.766974+00:00
valid_178_2789_1,stationary,31,202.5,team,2026-06-22T18:22:22.763296+00:00
train_129_1875_0,slight,14,90.0,team,2026-06-22T18:22:25.130957+00:00
test_276_2073_1,unsure,14,90.0,team,2026-06-22T18:22:31.959355+00:00
train_188_1050_4,stationary,22,45.0,team,2026-06-22T18:22:36.562230+00:00
test_276_9587_0,unsure,11,22.5,team,2026-06-22T18:22:41.564848+00:00
train_53_2003_1,unsure,17,157.5,team,2026-06-22T18:22:45.369596+00:00
train_82_840_0,stationary,-2,,team,2026-06-22T18:22:48.279827+00:00
train_86_5859_2,slight,15,112.5,team,2026-06-22T18:23:02.707351+00:00
train_99_8760_2,slight,10,0.0,team,2026-06-22T18:23:04.561713+00:00
train_129_1758_2,slight,31,202.5,team,2026-06-22T18:23:11.221034+00:00
train_182_4980_0,slight,17,157.5,team,2026-06-22T18:23:15.956899+00:00
train_227_2040_0,slight,16,135.0,team,2026-06-22T18:23:18.712004+00:00
train_196_7382_0,stationary,33,247.5,team,2026-06-22T18:23:23.208686+00:00
valid_56_4338_4,unsure,16,135.0,team,2026-06-22T18:23:28.668587+00:00
train_96_6276_2,stationary,13,67.5,team,2026-06-22T18:23:31.563248+00:00
train_74_2583_0,stationary,10,0.0,team,2026-06-22T18:23:35.768470+00:00
train_234_2797_0,unsure,-2,,team,2026-06-22T18:23:39.428032+00:00
test_152_14683_9,unsure,-2,,team,2026-06-22T18:23:42.908392+00:00
train_86_1715_0,unsure,-2,,team,2026-06-22T18:23:44.974076+00:00
valid_149_1764_0,slight,10,0.0,team,2026-06-22T18:23:47.466696+00:00
test_152_14693_7,unsure,-2,,team,2026-06-22T18:23:48.843614+00:00
test_281_8190_3,slight,15,112.5,team,2026-06-22T18:23:55.547183+00:00
train_247_750_6,slight,-2,,team,2026-06-22T18:24:16.534005+00:00
train_195_8100_1,stationary,37,337.5,team,2026-06-22T18:24:25.714563+00:00
train_347_21210_2,unsure,-2,,team,2026-06-22T18:24:27.002106+00:00
train_115_1010_0,unsure,-2,,team,2026-06-22T18:24:28.479277+00:00
train_102_1419_2,stationary,-2,,team,2026-06-22T18:24:37.934182+00:00
valid_221_900_2,slight,10,0.0,team,2026-06-22T18:24:42.640473+00:00
train_229_1019_0,unsure,17,157.5,team,2026-06-22T18:24:49.853205+00:00
train_241_11948_2,unsure,-2,,team,2026-06-22T18:24:52.237881+00:00
train_2_9354_0,unsure,-2,,team,2026-06-22T18:24:53.098780+00:00
test_282_8967_3,unsure,15,112.5,team,2026-06-22T18:24:55.863587+00:00
train_120_4669_0,unsure,-2,,team,2026-06-22T18:24:59.003914+00:00
valid_57_2023_0,slight,-2,,team,2026-06-22T18:25:02.484922+00:00
train_227_5580_1,unsure,15,112.5,team,2026-06-22T18:25:08.868312+00:00
train_193_100_0,stationary,33,247.5,team,2026-06-22T18:25:15.542656+00:00
train_94_8628_0,stationary,-2,,team,2026-06-22T18:25:17.441199+00:00
valid_146_2118_5,unsure,10,0.0,team,2026-06-22T18:25:19.015219+00:00
valid_177_1196_2,slight,31,202.5,team,2026-06-22T18:25:26.070574+00:00
test_298_20070_0,stationary,-2,,team,2026-06-22T18:25:34.240720+00:00
train_199_4456_0,unsure,-2,,team,2026-06-22T18:25:37.815380+00:00
valid_175_3390_2,unsure,-2,,team,2026-06-22T18:25:48.431969+00:00
train_18_5885_0,unsure,-2,,team,2026-06-22T18:25:49.936044+00:00
train_86_1442_5,stationary,10,0.0,team,2026-06-22T18:25:57.250582+00:00
train_80_5295_1,stationary,14,90.0,team,2026-06-22T18:26:00.727025+00:00
train_129_1876_0,unsure,14,90.0,team,2026-06-22T18:26:04.426923+00:00
train_348_10680_0,unsure,-2,,team,2026-06-22T18:26:05.557679+00:00
train_197_8418_0,unsure,-2,,team,2026-06-22T18:26:11.197485+00:00
train_79_7170_0,unsure,-2,,team,2026-06-22T18:26:13.260324+00:00
train_130_1263_0,unsure,-2,,team,2026-06-22T18:26:16.389708+00:00
train_80_1470_0,unsure,15,112.5,team,2026-06-22T18:26:23.319366+00:00
valid_221_1953_1,slight,11,22.5,team,2026-06-22T18:26:26.306952+00:00
train_231_904_0,unsure,14,90.0,team,2026-06-22T18:26:35.801156+00:00
train_302_8655_1,unsure,-2,,team,2026-06-22T18:26:37.064442+00:00
train_129_1712_2,slight,11,22.5,team,2026-06-22T18:26:46.764316+00:00
valid_56_4308_4,slight,34,270.0,team,2026-06-22T18:26:56.722177+00:00
train_34_6288_0,unsure,-2,,team,2026-06-22T18:26:58.138474+00:00
test_276_6300_4,stationary,10,0.0,team,2026-06-22T18:27:01.790369+00:00
train_195_8393_0,stationary,20,0.0,team,2026-06-22T18:27:06.386768+00:00
train_234_30_0,unsure,14,90.0,team,2026-06-22T18:27:11.387282+00:00
train_53_2023_1,moderate,16,135.0,team,2026-06-22T18:27:14.095250+00:00
train_190_1608_0,stationary,21,22.5,team,2026-06-22T18:27:21.339308+00:00
train_99_1317_1,unsure,10,0.0,team,2026-06-22T18:27:25.661080+00:00
train_249_7087_0,unsure,-2,,team,2026-06-22T18:27:27.339752+00:00
train_41_3651_1,stationary,12,45.0,team,2026-06-22T18:27:34.820567+00:00
valid_147_11070_0,slight,10,0.0,team,2026-06-22T18:27:36.349978+00:00
train_236_11592_0,unsure,10,0.0,team,2026-06-22T18:27:42.980400+00:00
train_194_1597_1,stationary,25,112.5,team,2026-06-22T18:27:48.501222+00:00
valid_221_411_2,moderate,33,247.5,team,2026-06-22T18:27:53.265600+00:00
train_193_1140_1,stationary,35,292.5,team,2026-06-22T18:28:01.742491+00:00
test_308_7939_0,stationary,-2,,team,2026-06-22T18:28:05.996016+00:00
test_152_14253_0,unsure,-2,,team,2026-06-22T18:28:08.459794+00:00
test_276_5533_0,slight,10,0.0,team,2026-06-22T18:28:12.652797+00:00
valid_57_1106_1,moderate,16,135.0,team,2026-06-22T18:28:17.801572+00:00
train_197_1740_0,stationary,-2,,team,2026-06-22T18:28:20.759408+00:00
train_234_5173_2,unsure,10,0.0,team,2026-06-22T18:28:25.962341+00:00
train_227_7200_1,unsure,-2,,team,2026-06-22T18:28:30.649207+00:00
train_74_3048_7,unsure,15,112.5,team,2026-06-22T18:28:34.980813+00:00
train_179_3694_0,unsure,-2,,team,2026-06-22T18:28:36.710577+00:00
valid_57_270_0,slight,12,45.0,team,2026-06-22T18:28:42.075547+00:00
train_71_11755_3,unsure,-2,,team,2026-06-22T18:28:46.717477+00:00
train_78_7320_0,unsure,-2,,team,2026-06-22T18:28:48.322848+00:00
train_229_1357_0,unsure,-2,,team,2026-06-22T18:28:54.236361+00:00
train_48_12152_0,unsure,-2,,team,2026-06-22T18:28:56.478848+00:00
train_201_9810_0,unsure,17,157.5,team,2026-06-22T18:29:04.610890+00:00
valid_221_288_6,slight,31,202.5,team,2026-06-22T18:29:09.070354+00:00
train_241_6757_0,unsure,-2,,team,2026-06-22T18:29:10.775550+00:00
test_261_28599_0,unsure,-2,,team,2026-06-22T18:29:12.271430+00:00
train_252_6420_13,unsure,15,112.5,team,2026-06-22T18:29:17.383863+00:00
train_191_1114_0,stationary,14,90.0,team,2026-06-22T18:29:19.633058+00:00
train_80_5310_2,unsure,-2,,team,2026-06-22T18:29:21.991229+00:00
train_44_5085_0,unsure,-2,,team,2026-06-22T18:29:23.053019+00:00
valid_221_1102_1,slight,16,135.0,team,2026-06-22T18:29:26.249163+00:00
valid_221_1107_3,unsure,11,22.5,team,2026-06-22T18:29:31.270015+00:00
test_277_4696_0,stationary,25,112.5,team,2026-06-22T18:29:37.205986+00:00
train_302_10770_1,stationary,16,135.0,team,2026-06-22T18:29:39.980467+00:00
valid_57_327_3,slight,32,225.0,team,2026-06-22T18:29:43.758991+00:00
